id;address;lat;lon;municipality_number;municipality_name;rooms;area;luxurious;price;price_per_m2;population;population_density;employees;proportion_foreigners;mean_taxable_income
0;Neuhusstrasse 6, 8630 Rüti ZH, ZH;47.25217056;8.845796585;118;Rüti (ZH);3;49;0;1441;29.41;12286;1221.272366;5053;24.84128276;65362.04268
1;Widacherstrasse 5, 8630 Rüti ZH, ZH;47.25208664;8.854919434;118;Rüti (ZH);3;111;0;2600;23.42;12286;1221.272366;5053;24.84128276;65362.04268
2;Widenweg 14, 8630 Rüti ZH, ZH;47.25366974;8.853993416;118;Rüti (ZH);3;58;0;1490;25.69;12286;1221.272366;5053;24.84128276;65362.04268
3;Rain 1, 8630 Rüti ZH, ZH;47.25983429;8.851704597;118;Rüti (ZH);4;118;0;3240;27.46;12286;1221.272366;5053;24.84128276;65362.04268
4;Bachtelstrasse 24b, 8630 Rüti ZH, ZH;47.26611328;8.866871834;118;Rüti (ZH);3;66;0;1450;21.97;12286;1221.272366;5053;24.84128276;65362.04268
5;Faegswilerstrasse 1, 8630 Rüti ZH, ZH;47.26417923;8.866929054;118;Rüti (ZH);2.5;61;0;1307;21.43;12286;1221.272366;5053;24.84128276;65362.04268
6;Zürcherstrasse 1, 8173 Neerach, ZH;47.51333237;8.474850655;88;Neerach;3.5;65;0;1850;28.46;3175;525.6622517;641;13.32283465;111422.3587
7;Vogtmühlestrasse 2, 8173 Neerach, ZH;47.51044464;8.469561577;88;Neerach;3.5;101;0;2420;23.96;3175;525.6622517;641;13.32283465;111422.3587
8;Vogtmühlestrasse 2, 8173 Neerach, ZH;47.51044464;8.469561577;88;Neerach;2.5;68;0;2060;30.29;3175;525.6622517;641;13.32283465;111422.3587
9;Steinmaurstrasse 19B, 8173 Neerach, ZH;47.51190186;8.470452309;88;Neerach;5.5;191;0;3400;17.8;3175;525.6622517;641;13.32283465;111422.3587
10;Rotachstrasse 33, 8003 Zürich, ZH;47.37079239;8.51474762;261;Zürich;2;49;0;4335;88.47;420217;4778.994655;491193;32.45846789;82932.7377
12;Maneggstrasse 87, 8041 Zürich, ZH;47.33791351;8.520033836;261;Zürich;3.5;98;0;3121;31.85;420217;4778.994655;491193;32.45846789;82932.7377
13;Albisriederstrasse 392a, 8047 Zürich, ZH;47.37469482;8.482722282;261;Zürich;5.5;192;0;4960;25.83;420217;4778.994655;491193;32.45846789;82932.7377
14;Limmatstrasse 260, 8005 Zürich, ZH;47.38913345;8.525841713;261;Zürich;4.5;170;0;6600;38.82;420217;4778.994655;491193;32.45846789;82932.7377
15;Hagenholzstrasse 100, 8050 Zürich, ZH;47.41421509;8.558320045;261;Zürich;4.5;141;0;3309;23.47;420217;4778.994655;491193;32.45846789;82932.7377
16;Lehenstrasse 51, 8037 Zürich, ZH;47.39653015;8.52335453;261;Zürich;1.5;35;0;1740;49.71;420217;4778.994655;491193;32.45846789;82932.7377
17;Aprikosenstrasse 5, 8051 Zürich, ZH;47.40581894;8.570385933;261;Zürich;1;23;0;1590;69.13;420217;4778.994655;491193;32.45846789;82932.7377
18;Herbstweg 57, 8050 Zürich, ZH;47.406353;8.561315536;261;Zürich;3.5;71;0;2650;37.32;420217;4778.994655;491193;32.45846789;82932.7377
19;8004 Zürich, ZH;47.38041687;8.525351524;261;Zürich;2.5;45;0;2520;56;420217;4778.994655;491193;32.45846789;82932.7377
22;Zentralstrasse 37, 8003 Zürich, ZH;47.37150574;8.519575119;261;Zürich;2.5;75;0;6590;87.87;420217;4778.994655;491193;32.45846789;82932.7377
23;8049 Zürich, ZH;47.40711594;8.494709969;261;Zürich;2;70;0;1625;23.21;420217;4778.994655;491193;32.45846789;82932.7377
24;Bucheggstrasse 130, 8057 Zürich, ZH;47.39831924;8.538369179;261;Zürich;1.5;35;0;1800;51.43;420217;4778.994655;491193;32.45846789;82932.7377
25;Forchstrasse 84, 8008 Zürich, ZH;47.36206818;8.55924511;261;Zürich;2;62;0;2970;47.9;420217;4778.994655;491193;32.45846789;82932.7377
26;8002 Zürich, ZH;47.3610611;8.532576561;261;Zürich;8.5;210;0;8500;40.48;420217;4778.994655;491193;32.45846789;82932.7377
27;Freudenbergstrasse, 8044 Zürich, ZH;47.37955475;8.559854507;261;Zürich;2.5;90;0;3130;34.78;420217;4778.994655;491193;32.45846789;82932.7377
28;Keltenstrasse 12, 8044 Zürich, ZH;47.37654877;8.561196327;261;Zürich;1.5;63;0;2980;47.3;420217;4778.994655;491193;32.45846789;82932.7377
29;Hagenholzstrasse 59, 8050 Zürich, ZH;47.41465759;8.555407524;261;Zürich;1.5;24;0;1960;81.67;420217;4778.994655;491193;32.45846789;82932.7377
30;Forchstrasse 150, 8032 Zürich, ZH;47.36029434;8.56423378;261;Zürich;2.5;64;1;2560;40;420217;4778.994655;491193;32.45846789;82932.7377
31;Pfingstweidstrasse 98, 8005 Zürich, ZH;47.39064026;8.510338783;261;Zürich;1.5;81;0;3131;38.65;420217;4778.994655;491193;32.45846789;82932.7377
32;Mühlebachstr. 28, 8008 Zürich, ZH;47.36485672;8.550126076;261;Zürich;4.5;128;0;5710;44.61;420217;4778.994655;491193;32.45846789;82932.7377
33;Vulkanstrasse 110c, 8048 Zürich, ZH;47.39374924;8.484014511;261;Zürich;3;100;0;4800;48;420217;4778.994655;491193;32.45846789;82932.7377
34;8004 Zürich, ZH;47.38041687;8.525351524;261;Zürich;2.5;48;0;3360;70;420217;4778.994655;491193;32.45846789;82932.7377
35;8046 Zürich, ZH;47.41517258;8.527069092;261;Zürich;4;90;0;3550;39.44;420217;4778.994655;491193;32.45846789;82932.7377
36;Hildastrasse 1, 8004 Zürich, ZH;47.37620163;8.516153336;261;Zürich;2;21;0;1990;94.76;420217;4778.994655;491193;32.45846789;82932.7377
37;8046 Zürich, ZH;47.41517258;8.527069092;261;Zürich;3;80;0;3350;41.88;420217;4778.994655;491193;32.45846789;82932.7377
38;8032 Zürich, ZH;47.3658638;8.552139282;261;Zürich;7;180;0;6300;35;420217;4778.994655;491193;32.45846789;82932.7377
39;Bucheggstrasse 130, 8057 Zürich, ZH;47.39831924;8.538369179;261;Zürich;4.5;119;0;4360;36.64;420217;4778.994655;491193;32.45846789;82932.7377
40;Bucheggstrasse 130, 8057 Zürich, ZH;47.39831924;8.538369179;261;Zürich;3;58;0;2400;41.38;420217;4778.994655;491193;32.45846789;82932.7377
41;Kelchweg 1, 8048 Zürich, ZH;47.38985443;8.480420113;261;Zürich;2.5;69;0;2290;33.19;420217;4778.994655;491193;32.45846789;82932.7377
42;Am Holbrig 2, 8049 Zürich, ZH;47.40501404;8.49571991;261;Zürich;3.5;90;0;1750;19.44;420217;4778.994655;491193;32.45846789;82932.7377
43;Wolframplatz 1, 8045 Zürich, ZH;47.3622818;8.522192955;261;Zürich;2;41;0;3930;95.85;420217;4778.994655;491193;32.45846789;82932.7377
44;Utoquai 37, 8008 Zürich, ZH;47.36368179;8.546780586;261;Zürich;3.5;169;0;9000;53.25;420217;4778.994655;491193;32.45846789;82932.7377
45;Badenerstrasse 123, 8004 Zürich, ZH;47.37415695;8.523697853;261;Zürich;4;98;0;3491;35.62;420217;4778.994655;491193;32.45846789;82932.7377
46;Etzelstrasse 35, 8038 Zürich, ZH;47.34654617;8.530694962;261;Zürich;3.5;100;1;9150;91.5;420217;4778.994655;491193;32.45846789;82932.7377
47;Rosengartenstrasse 55, 8037 Zürich, ZH;47.39588928;8.529163361;261;Zürich;2.5;65;0;5900;90.77;420217;4778.994655;491193;32.45846789;82932.7377
48;Eidmattstrasse 38, 8032 Zürich, ZH;47.36497498;8.560164452;261;Zürich;2.5;70;0;5900;84.29;420217;4778.994655;491193;32.45846789;82932.7377
49;St. Urbangasse 8, 8001 Zürich, ZH;47.36716461;8.546512604;261;Zürich;3.5;81;0;3893;48.06;420217;4778.994655;491193;32.45846789;82932.7377
50;Hagenholzstrasse 59, 8050 Zürich, ZH;47.41465759;8.555407524;261;Zürich;1.5;24;0;1960;81.67;420217;4778.994655;491193;32.45846789;82932.7377
51;Susenbergstrasse 142, 8044 Zürich, ZH;47.38476181;8.559498787;261;Zürich;3.5;78;0;2970;38.08;420217;4778.994655;491193;32.45846789;82932.7377
52;Albisstrasse 9, 8038 Zürich, ZH;47.34455872;8.533279419;261;Zürich;1;15;0;995;66.33;420217;4778.994655;491193;32.45846789;82932.7377
53;Haldenstrasse, 8045 Zürich, ZH;47.36302185;8.518438339;261;Zürich;2.5;50;0;2720;54.4;420217;4778.994655;491193;32.45846789;82932.7377
54;Badenerstrasse 841, 8048 Zürich, ZH;47.39337921;8.472841263;261;Zürich;2.5;96;0;3250;33.85;420217;4778.994655;491193;32.45846789;82932.7377
55;Lindenbachstrasse 52, 8006 Zürich, ZH;47.38967896;8.536903381;261;Zürich;3.5;65;0;3030;46.62;420217;4778.994655;491193;32.45846789;82932.7377
56;Limmatstrasse 260, 8005 Zürich, ZH;47.38913345;8.525841713;261;Zürich;3.5;146;0;5550;38.01;420217;4778.994655;491193;32.45846789;82932.7377
57;8053 Zürich, ZH;47.35861588;8.578998566;261;Zürich;4.5;174;0;7900;45.4;420217;4778.994655;491193;32.45846789;82932.7377
58;Heidwiesen 19, 8051 Zürich, ZH;47.40749359;8.57597065;261;Zürich;4.5;100;0;3500;35;420217;4778.994655;491193;32.45846789;82932.7377
59;8002 Zürich, ZH;47.3610611;8.532576561;261;Zürich;2.5;89;0;3900;43.82;420217;4778.994655;491193;32.45846789;82932.7377
60;Altstetterstrasse 288, 8047 Zürich, ZH;47.37856674;8.483046532;261;Zürich;3.5;64;0;2085;32.58;420217;4778.994655;491193;32.45846789;82932.7377
61;Glatttalstrasse 163, 8052 Zürich, ZH;47.43130493;8.543539047;261;Zürich;1.5;31;0;1600;51.61;420217;4778.994655;491193;32.45846789;82932.7377
62;8053 Zürich, ZH;47.35861588;8.578998566;261;Zürich;2.5;60;0;2780;46.33;420217;4778.994655;491193;32.45846789;82932.7377
63;Oberwiesenstrasse 67, 8050 Zürich, ZH;47.4116745;8.531891823;261;Zürich;2.5;66;0;2567;38.89;420217;4778.994655;491193;32.45846789;82932.7377
64;Hammerstrasse 54b, 8032 Zürich, ZH;47.36020279;8.562192917;261;Zürich;4.5;126;0;4000;31.75;420217;4778.994655;491193;32.45846789;82932.7377
65;Scheideggstrasse 70, 8002 Zürich, ZH;47.35327148;8.528915405;261;Zürich;7.5;205;0;5395;26.32;420217;4778.994655;491193;32.45846789;82932.7377
66;8048 Zürich, ZH;47.38897705;8.486362457;261;Zürich;3.5;85;0;3499;41.16;420217;4778.994655;491193;32.45846789;82932.7377
67;8055 Zürich, ZH;47.36334991;8.505910873;261;Zürich;1.5;40;0;2142;53.55;420217;4778.994655;491193;32.45846789;82932.7377
68;Friesenbergstrasse 221, 8055 Zürich, ZH;47.36202621;8.504245758;261;Zürich;3.5;70;0;4110;58.71;420217;4778.994655;491193;32.45846789;82932.7377
69;Fritz-Fleiner-Weg, 8044 Zürich, ZH;47.38193512;8.560834885;261;Zürich;3;100;0;4200;42;420217;4778.994655;491193;32.45846789;82932.7377
70;Rosengartenstrasse 55, 8037 Zürich, ZH;47.39588928;8.529163361;261;Zürich;2.5;75;0;6900;92;420217;4778.994655;491193;32.45846789;82932.7377
71;8046 Zürich, ZH;47.41517258;8.527069092;261;Zürich;2.5;58;0;1685;29.05;420217;4778.994655;491193;32.45846789;82932.7377
72;Friedrichstrasse 24, 8051 Zürich, ZH;47.40500641;8.569589615;261;Zürich;1.5;41;0;1910;46.59;420217;4778.994655;491193;32.45846789;82932.7377
73;Vulkanstrasse 110c, 8048 Zürich, ZH;47.39374924;8.484014511;261;Zürich;3.5;93;0;4800;51.61;420217;4778.994655;491193;32.45846789;82932.7377
74;Albisstrasse 10, 8038 Zürich, ZH;47.34488678;8.533081055;261;Zürich;4;95;0;2583;27.19;420217;4778.994655;491193;32.45846789;82932.7377
75;Wolframplatz 1, 8045 Zürich, ZH;47.3622818;8.522192955;261;Zürich;2;57;0;4822;84.6;420217;4778.994655;491193;32.45846789;82932.7377
76;Hofwiesenstrasse 165, 8057 Zürich, ZH;47.40107727;8.533770561;261;Zürich;3.5;114;0;4100;35.96;420217;4778.994655;491193;32.45846789;82932.7377
77;8004 Zürich, ZH;47.38041687;8.525351524;261;Zürich;2.5;50;0;2900;58;420217;4778.994655;491193;32.45846789;82932.7377
78;8032 Zürich, ZH;47.3658638;8.552139282;261;Zürich;4.5;146;0;5900;40.41;420217;4778.994655;491193;32.45846789;82932.7377
79;Zimmergasse 8, 8008 Zürich, ZH;47.36309052;8.550751686;261;Zürich;2;60;0;3900;65;420217;4778.994655;491193;32.45846789;82932.7377
80;Auhofstrasse 5, 8051 Zürich, ZH;47.40662766;8.568728447;261;Zürich;3.5;84;0;2320;27.62;420217;4778.994655;491193;32.45846789;82932.7377
81;Witikonerstrasse 54, 8032 Zürich, ZH;47.36197662;8.568775177;261;Zürich;2.5;60;0;2383;39.72;420217;4778.994655;491193;32.45846789;82932.7377
82;Seestrasse 25, 8002 Zürich, ZH;47.36352921;8.531552315;261;Zürich;2.5;66;0;3145;47.65;420217;4778.994655;491193;32.45846789;82932.7377
83;Zurlindenstrasse, 8003 Zürich, ZH;47.36738968;8.523022652;261;Zürich;4;92;0;3495;37.99;420217;4778.994655;491193;32.45846789;82932.7377
84;Seefeldstrasse, 8008 Zürich, ZH;47.36523819;8.548137665;261;Zürich;2;53;0;2525;47.64;420217;4778.994655;491193;32.45846789;82932.7377
85;Gustav-Gull-Platz 4, 8004 Zürich, ZH;47.37947083;8.5311203;261;Zürich;4.5;140;0;9950;71.07;420217;4778.994655;491193;32.45846789;82932.7377
86;Engweg 8, 8006 Zürich, ZH;47.38526535;8.537631989;261;Zürich;4.5;140;0;9170;65.5;420217;4778.994655;491193;32.45846789;82932.7377
87;Zollikerstrasse 227, 8008 Zürich, ZH;47.34885406;8.565671921;261;Zürich;2.5;75;1;6900;92;420217;4778.994655;491193;32.45846789;82932.7377
88;Gotthelfstrasse 41, 8003 Zürich, ZH;47.36850739;8.521334648;261;Zürich;4.5;115;0;8490;73.83;420217;4778.994655;491193;32.45846789;82932.7377
89;Forchstrasse 84, 8008 Zürich, ZH;47.36206818;8.55924511;261;Zürich;2.5;53;0;3730;70.38;420217;4778.994655;491193;32.45846789;82932.7377
90;Sonnhaldenstrasse 2, 8032 Zürich, ZH;47.36660385;8.561936378;261;Zürich;3;60;0;2800;46.67;420217;4778.994655;491193;32.45846789;82932.7377
91;Plattenstr. 34, 8032 Zürich, ZH;47.37311554;8.553730965;261;Zürich;4.5;165;0;6293;38.14;420217;4778.994655;491193;32.45846789;82932.7377
92;Luegislandstrasse 80, 8051 Zürich, ZH;47.40677643;8.568400383;261;Zürich;3;97;0;2420;24.95;420217;4778.994655;491193;32.45846789;82932.7377
93;Limmattalstrasse 244, 8049 Zürich, ZH;47.40287018;8.493392944;261;Zürich;2;43;0;1830;42.56;420217;4778.994655;491193;32.45846789;82932.7377
94;Grubenackerstrasse 71, 8052 Zürich, ZH;47.41893387;8.552834511;261;Zürich;2;46;0;2380;51.74;420217;4778.994655;491193;32.45846789;82932.7377
95;Grubenackerstrasse 71, 8052 Zürich, ZH;47.41893387;8.552834511;261;Zürich;1;28;0;1880;67.14;420217;4778.994655;491193;32.45846789;82932.7377
96;Max Bill Platz 5, 8050 Zürich, ZH;47.4138031;8.539403915;261;Zürich;2;122;0;3190;26.15;420217;4778.994655;491193;32.45846789;82932.7377
97;Kalkbreitestrasse 117, 8003 Zürich, ZH;47.37115097;8.5154562;261;Zürich;1;18;0;820;45.56;420217;4778.994655;491193;32.45846789;82932.7377
98;Am Holbrig 12, 8049 Zürich, ZH;47.40464401;8.496613503;261;Zürich;3.5;93;0;2750;29.57;420217;4778.994655;491193;32.45846789;82932.7377
99;Bergstrasse 76, 8032 Zürich, ZH;47.37108994;8.562350273;261;Zürich;7;170;0;6400;37.65;420217;4778.994655;491193;32.45846789;82932.7377
100;Seestrasse 27, 8002 Zürich, ZH;47.36330032;8.531541824;261;Zürich;3.5;126;0;6575;52.18;420217;4778.994655;491193;32.45846789;82932.7377
101;Genferstr. 24, 8002 Zürich, ZH;47.36535263;8.534263611;261;Zürich;3.5;90;0;5160;57.33;420217;4778.994655;491193;32.45846789;82932.7377
102;Am Wasser 161, 8049 Zürich, ZH;47.39943695;8.495816231;261;Zürich;1.5;22;0;2150;97.73;420217;4778.994655;491193;32.45846789;82932.7377
103;Badenerstrasse 250, 8004 Zürich, ZH;47.37598801;8.516037941;261;Zürich;1.5;25;0;2100;84;420217;4778.994655;491193;32.45846789;82932.7377
104;Am Wasser 161, 8049 Zürich, ZH;47.39943695;8.495816231;261;Zürich;1.5;32;0;2250;70.31;420217;4778.994655;491193;32.45846789;82932.7377
105;Brown Boveri-Str. 12, 8050 Zürich, ZH;47.41577911;8.5368433;261;Zürich;4.5;135;0;3840;28.44;420217;4778.994655;491193;32.45846789;82932.7377
106;Birchstrasse 98, 8050 Zürich, ZH;47.40781403;8.536985397;261;Zürich;1;64;0;2468;38.56;420217;4778.994655;491193;32.45846789;82932.7377
108;Bachwiesenstr. 119, 8047 Zürich, ZH;47.37694931;8.484875679;261;Zürich;4.5;108;0;2380;22.04;420217;4778.994655;491193;32.45846789;82932.7377
109;Neuhausstrasse 11, 8044 Zürich, ZH;47.37740707;8.56416893;261;Zürich;2.5;100;0;3585;35.85;420217;4778.994655;491193;32.45846789;82932.7377
110;Am Wasser, 8049 Zürich, ZH;47.39522171;8.512446404;261;Zürich;2.5;42;0;2950;70.24;420217;4778.994655;491193;32.45846789;82932.7377
111;Döltschiweg 39, 8055 Zürich, ZH;47.36728668;8.50819397;261;Zürich;2;53;0;2470;46.6;420217;4778.994655;491193;32.45846789;82932.7377
112;Zurlindenstrasse 111, 8003 Zürich, ZH;47.37103271;8.51872921;261;Zürich;2.5;97;1;3576;36.87;420217;4778.994655;491193;32.45846789;82932.7377
113;Dienerstrasse 59, 8004 Zürich, ZH;47.37880707;8.526125908;261;Zürich;3.5;93;0;3900;41.94;420217;4778.994655;491193;32.45846789;82932.7377
114;Meientalstrasse 71, 8048 Zürich, ZH;47.3861084;8.477628708;261;Zürich;2.5;45;0;2300;51.11;420217;4778.994655;491193;32.45846789;82932.7377
115;Meientalstrasse 71, 8048 Zürich, ZH;47.3861084;8.477628708;261;Zürich;2.5;43;0;2200;51.16;420217;4778.994655;491193;32.45846789;82932.7377
116;Fronwaldweg 22, 8046 Zürich, ZH;47.42396164;8.509985924;261;Zürich;3.5;104;0;3050;29.33;420217;4778.994655;491193;32.45846789;82932.7377
117;Universitätstrasse 41, 8006 Zürich, ZH;47.38043976;8.547943115;261;Zürich;4.5;140;0;8990;64.21;420217;4778.994655;491193;32.45846789;82932.7377
118;Birchstrasse 183A, 8050 Zürich, ZH;47.41421127;8.537707329;261;Zürich;3.5;116;0;2910;25.09;420217;4778.994655;491193;32.45846789;82932.7377
119;Letzigraben 236, 8047 Zürich, ZH;47.37076569;8.49247551;261;Zürich;2;58;0;1825;31.47;420217;4778.994655;491193;32.45846789;82932.7377
120;Pflugstr. 18, 8006 Zürich, ZH;47.39047241;8.538491249;261;Zürich;2.5;64;0;2515;39.3;420217;4778.994655;491193;32.45846789;82932.7377
121;Baumackerstrasse 47, 8050 Zürich, ZH;47.4094429;8.54227829;261;Zürich;1;17;0;1340;78.82;420217;4778.994655;491193;32.45846789;82932.7377
122;Luegislandstrasse 84, 8051 Zürich, ZH;47.40720749;8.568411827;261;Zürich;1;34;0;1330;39.12;420217;4778.994655;491193;32.45846789;82932.7377
123;Segantinistrasse 15, 8049 Zürich, ZH;47.40447235;8.501478195;261;Zürich;1;24;0;1090;45.42;420217;4778.994655;491193;32.45846789;82932.7377
124;Kolbenacker 6, 8052 Zürich, ZH;47.42618942;8.548309326;261;Zürich;2;52;0;1524;29.31;420217;4778.994655;491193;32.45846789;82932.7377
125;Steinwiesstrasse 63, 8032 Zürich, ZH;47.37158585;8.555725098;261;Zürich;3.5;115;0;4299;37.38;420217;4778.994655;491193;32.45846789;82932.7377
126;Wolfbachstrasse 18, 8032 Zürich, ZH;47.37040329;8.551278114;261;Zürich;3.5;108;0;3732;34.56;420217;4778.994655;491193;32.45846789;82932.7377
127;Am Holbrig 11, 8049 Zürich, ZH;47.4050827;8.496919632;261;Zürich;3.5;103;0;2875;27.91;420217;4778.994655;491193;32.45846789;82932.7377
128;Badenerstrasse  250, 8004 Zürich, ZH;47.37598801;8.516037941;261;Zürich;2.5;58;0;2900;50;420217;4778.994655;491193;32.45846789;82932.7377
129;Badenerstrasse  250, 8004 Zürich, ZH;47.37598801;8.516037941;261;Zürich;2.5;46;0;3100;67.39;420217;4778.994655;491193;32.45846789;82932.7377
130;Freiestrasse 182A, 8032 Zürich, ZH;47.36207199;8.563936234;261;Zürich;4.5;186;0;8200;44.09;420217;4778.994655;491193;32.45846789;82932.7377
131;8048 Zürich, ZH;47.38897705;8.486362457;261;Zürich;2.5;48;0;2340;48.75;420217;4778.994655;491193;32.45846789;82932.7377
132;Meientalstrasse 71, 8048 Zürich, ZH;47.3861084;8.477628708;261;Zürich;6.5;151;0;4950;32.78;420217;4778.994655;491193;32.45846789;82932.7377
133;Meientalstrasse 71a, 8048 Zürich, ZH;47.38596725;8.477527618;261;Zürich;3.5;64;0;3000;46.88;420217;4778.994655;491193;32.45846789;82932.7377
134;8038 Zürich, ZH;47.34108734;8.535780907;261;Zürich;4;90;0;3790;42.11;420217;4778.994655;491193;32.45846789;82932.7377
135;8008 Zürich, ZH;47.35414886;8.560637474;261;Zürich;2.5;101;0;4800;47.52;420217;4778.994655;491193;32.45846789;82932.7377
136;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;3.5;88;0;2740;31.14;420217;4778.994655;491193;32.45846789;82932.7377
137;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;2.5;56;0;2490;44.46;420217;4778.994655;491193;32.45846789;82932.7377
138;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;3.5;77;0;2760;35.84;420217;4778.994655;491193;32.45846789;82932.7377
139;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;2.5;56;0;2450;43.75;420217;4778.994655;491193;32.45846789;82932.7377
140;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;2.5;56;0;2470;44.11;420217;4778.994655;491193;32.45846789;82932.7377
141;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;3.5;77;0;2740;35.58;420217;4778.994655;491193;32.45846789;82932.7377
142;Badenerstrasse 803, 8048 Zürich, ZH;47.39271927;8.474808693;261;Zürich;2.5;56;0;2450;43.75;420217;4778.994655;491193;32.45846789;82932.7377
143;Butzenstrasse 1, 8038 Zürich, ZH;47.3412323;8.530150414;261;Zürich;4;86;0;2950;34.3;420217;4778.994655;491193;32.45846789;82932.7377
144;Universitätstrasse 84, 8006 Zürich, ZH;47.38287735;8.548396111;261;Zürich;3.5;88;0;3190;36.25;420217;4778.994655;491193;32.45846789;82932.7377
145;Robert-Stephenson-Weg  47, 8004 Zürich, ZH;47.37981033;8.530495644;261;Zürich;4.5;148;0;6820;46.08;420217;4778.994655;491193;32.45846789;82932.7377
146;Aemtlerstrasse 76, 8003 Zürich, ZH;47.37344742;8.514222145;261;Zürich;4;90;0;2950;32.78;420217;4778.994655;491193;32.45846789;82932.7377
147;Butzenstrasse 17, 8038 Zürich, ZH;47.34133911;8.528195381;261;Zürich;4;126;0;3800;30.16;420217;4778.994655;491193;32.45846789;82932.7377
148;Badenerstr. 136, 8004 Zürich, ZH;47.37461472;8.522954941;261;Zürich;1.5;36;0;1909;53.03;420217;4778.994655;491193;32.45846789;82932.7377
149;Treichlerstrasse 3, 8032 Zürich, ZH;47.37085342;8.557756424;261;Zürich;3.5;97;0;3739;38.55;420217;4778.994655;491193;32.45846789;82932.7377
150;Nelkenstrasse 7, 8006 Zürich, ZH;47.38194656;8.546003342;261;Zürich;4;90;0;3450;38.33;420217;4778.994655;491193;32.45846789;82932.7377
151;Schulhausstr. 17, 8002 Zürich, ZH;47.36077499;8.530658722;261;Zürich;3.5;160;0;4250;26.56;420217;4778.994655;491193;32.45846789;82932.7377
152;Quellenstrasse 34, 8005 Zürich, ZH;47.38537216;8.528522491;261;Zürich;3.5;70;0;3050;43.57;420217;4778.994655;491193;32.45846789;82932.7377
153;Grosswiesenstrasse 40, 8051 Zürich, ZH;47.40307236;8.584342003;261;Zürich;4;60;0;1640;27.33;420217;4778.994655;491193;32.45846789;82932.7377
154;Steinstrasse 35, 8003 Zürich, ZH;47.36699677;8.520323753;261;Zürich;1;15;0;1500;100;420217;4778.994655;491193;32.45846789;82932.7377
155;Badenerstrasse 250, 8004 Zürich, ZH;47.37598801;8.516037941;261;Zürich;2.5;58;0;2900;50;420217;4778.994655;491193;32.45846789;82932.7377
156;Riedgrabenweg 28, 8050 Zürich, ZH;47.40773392;8.558954239;261;Zürich;4.5;81;0;3200;39.51;420217;4778.994655;491193;32.45846789;82932.7377
157;Dachslernstrasse 184, 8048 Zürich, ZH;47.39279556;8.470620155;261;Zürich;3.5;74;0;2180;29.46;420217;4778.994655;491193;32.45846789;82932.7377
158;Steinstrasse 27, 8003 Zürich, ZH;47.36752319;8.519974709;261;Zürich;1;23;0;1818;79.04;420217;4778.994655;491193;32.45846789;82932.7377
159;Steinstrasse 27, 8003 Zürich, ZH;47.36752319;8.519974709;261;Zürich;2.5;48;0;2690;56.04;420217;4778.994655;491193;32.45846789;82932.7377
160;Steinstrasse 27, 8003 Zürich, ZH;47.36752319;8.519974709;261;Zürich;1.5;30;0;2075;69.17;420217;4778.994655;491193;32.45846789;82932.7377
161;Merkurstrasse 18, 8032 Zürich, ZH;47.36674881;8.553874969;261;Zürich;3.5;66;0;3200;48.48;420217;4778.994655;491193;32.45846789;82932.7377
162;Hohlstr. 52, 8004 Zürich, ZH;47.37781143;8.525679588;261;Zürich;1;30;0;1170;39;420217;4778.994655;491193;32.45846789;82932.7377
163;Ekkehardstrasse 32, 8006 Zürich, ZH;47.38648224;8.544576645;261;Zürich;1;23;0;1270;55.22;420217;4778.994655;491193;32.45846789;82932.7377
164;Michelstrasse 15, 8049 Zürich, ZH;47.40548706;8.494178772;261;Zürich;3.5;88;0;2460;27.95;420217;4778.994655;491193;32.45846789;82932.7377
165;Michelstrasse 15, 8049 Zürich, ZH;47.40548706;8.494178772;261;Zürich;4.5;91;0;2575;28.3;420217;4778.994655;491193;32.45846789;82932.7377
166;8057 Zürich, ZH;47.39358521;8.539556503;261;Zürich;1.5;30;0;2550;85;420217;4778.994655;491193;32.45846789;82932.7377
167;Rümlangstrasse 70, 8052 Zürich, ZH;47.42987823;8.541399956;261;Zürich;3.5;99;0;3150;31.82;420217;4778.994655;491193;32.45846789;82932.7377
168;Stampfenbachplatz 4, 8006 Zürich, ZH;47.38040161;8.542487144;261;Zürich;3.5;97;0;3700;38.14;420217;4778.994655;491193;32.45846789;82932.7377
169;Sternenstrasse 29, 8002 Zürich, ZH;47.35980988;8.532320976;261;Zürich;2.5;55;0;2718;49.42;420217;4778.994655;491193;32.45846789;82932.7377
170;Buchholzstrasse, 8053 Zürich, ZH;47.35992813;8.584486961;261;Zürich;3.5;85;0;2245;26.41;420217;4778.994655;491193;32.45846789;82932.7377
172;Freiestrasse 178, 8032 Zürich, ZH;47.3624115;8.563772202;261;Zürich;4;106;0;3710;35;420217;4778.994655;491193;32.45846789;82932.7377
173;Kleinertstrasse 2, 8037 Zürich, ZH;47.39432907;8.523425102;261;Zürich;3.5;81;0;3673;45.35;420217;4778.994655;491193;32.45846789;82932.7377
